"a","log(a/a-1)","ub_old","ub_k2","lb_k2","ub_k2_add","lb_k2_unadd","ub_k3","lb_k3","ub_k3_add","lb_k3_unadd","ub_k4","lb_k4","ub_k4_add","lb_k4_unadd","ub_k2_unadd","ub_k3_unadd","ub_k4_unadd"
9.5,0.111225635110224,0.115150322198504,0.0857717445952741,0.0452446906740605,0.0906656463135364,0.0447277269861537,0.165037402684463,0.0500497489532277,0.188975955716951,0.0498108194700499,2.14730301340945,0.0503551488992966,1.7811390992149,0.0505007045215274,0.0901407598830483,0.148096409723018,0.330468489521707
9.52,0.11097850796205,0.109299621902909,0.0854326089971787,0.0451651248734752,0.0823235199557177,0.0453436261133057,0.163380494857696,0.0499585782463632,0.158125593517857,0.0498010983850447,2.09254341328146,0.0502711048903737,0.437777313377255,0.0494363580157875,0.0857402349751871,0.131420547589906,0.33455319292701
9.54,0.110732477659717,0.11002391286064,0.0850961945707849,0.0450858278871262,0.0810151186080614,0.0449817583788922,0.161751007450508,0.0498676904506083,0.123467814173864,0.0499863512832495,2.0394982009921,0.0501871924374024,3.74455032266071,0.0508885412746118,0.080816200564708,0.12964821023525,0.36664632956156
9.56,0.110487536909659,0.111430815160009,0.0847624696021478,0.0450067984337336,0.0861635762195099,0.0453651832923808,0.160148370456956,0.049777084700119,0.153391113063499,0.0503370748115326,1.9881044129287,0.0501034133852929,4.20921528619565,0.0499308749353755,0.0815683409372844,0.145014891189477,1.1979296146837
9.58,0.110243678482898,0.112511839691312,0.0844314028505349,0.0449280352392759,0.0870326580918104,0.0454182516617793,0.158572027856903,0.0496867601260059,0.42617179389472,0.0492419001767626,1.93830174410239,0.0500197695258943,4.39375568476329,0.0499971327700298,0.083410664432535,0.143008416853616,0.768149550151831
9.6,0.110000895214328,0.109276065463901,0.0841029635399277,0.0448495370370399,0.0841043222394688,0.045479762214346,0.157021437222064,0.0495967158564602,0.0850816695228214,0.0493665324109683,1.89003242095717,0.0499362625982585,0.80893379394952,0.0504498254671748,0.0861901102416388,0.123378399786839,0.996477925794071
9.62,0.109759180002013,0.110614093198196,0.0837771213506949,0.0447713025675498,0.0756878808048563,0.0444516662044968,0.155496069334601,0.0495069510172776,0.165120953439873,0.0494522686272549,1.84324108099351,0.0498528942916719,2.48435732383404,0.0483351414066071,0.0861706652186718,0.136948999672814,1.07166581449934
9.64,0.10951852580649,0.1152306209368,0.0834538464114361,0.044693330578554,0.0700000715261871,0.0444499750545482,0.153995407817762,0.0494174647314932,0.125556953469062,0.0496510197479436,1.79787465880108,0.0497696662445629,1.70840353547251,0.050127436427756,0.0896870222139077,0.114204624215215,0.54569927053477
9.66,0.109278925650083,0.10770094536282,0.0831331092910097,0.044615619824905,0.0766049340613334,0.04432283084824,0.152518948778196,0.0493282561198101,0.131458372043424,0.0491608834888246,1.75388227812269,0.0496865800468926,0.438741683356911,0.0507557800719409,0.0850830906891571,0.126805576202024,0.923452217679954
9.68,0.109040372616227,0.105753786210079,0.0828148809907067,0.04453816906859,0.0793852744556962,0.0449864569721969,0.15106620045949,0.0492393243008751,0.0568291872800989,0.0492411536725341,1.71121514959519,0.0496036372414952,-0.00262894920223586,0.0493442361072097,0.0858618403004995,0.144119997129821,0.302966396065523
9.7,0.108802859848799,0.105756361219832,0.0824991329366009,0.0444609770786811,0.0903408251179229,0.0446943937311458,0.149636682906542,0.0491506683911142,0.0695531602376204,0.0491717308726298,1.66982647383651,0.0495208393236261,0.743492353983159,0.0496133659147567,0.0779773206860821,0.104860908902669,0.744657169678542
9.72,0.10856638055146,0.104941963731824,0.0821858369720473,0.0443840426312407,0.0782714850948155,0.0434692238368735,0.148229927640416,0.0490622875050079,0.100579848071273,0.0495060102685898,1.62967134956891,0.0494381877435054,0.820644509803653,0.0491715033756972,0.079144505968005,0.102315248375146,0.792550133959399
9.74,0.108330927987,0.109140600877124,0.0818749653503399,0.0443073645094115,0.0848502251855148,0.044148246780723,0.146845477343292,0.0489741807555155,0.13788076287618,0.0491779171215457,1.59070668648846,0.0493556839068948,-0.36179924010501,0.0498757400746063,0.0788597854834752,0.175666675745818,0.346591791680502
9.76,0.108096495476701,0.103773918591244,0.0815664907275178,0.044230941503189,0.0928199963104041,0.0442772153916705,0.145482885553185,0.0488863472537241,0.180101547975132,0.04939685949649,1.55289112260902,0.049273329175755,0.68378653131881,0.0495200735311274,0.0864980866502234,0.15518930739788,1.89851812403935
9.78,0.107863076399701,0.107531255403643,0.0812603861553182,0.0441547724094866,0.0893827317829469,0.0438010144725858,0.144141716368052,0.0487987861091855,0.118374210909438,0.0486787336913263,1.51618494582603,0.0491911248690599,-0.18724583440336,0.0492595202761641,0.0788542502740194,0.111325444744197,0.342814015132092
9.8,0.107630664192365,0.111760415284501,0.0809566250742717,0.0440788560321885,0.0761537592761864,0.0439903273029531,0.142821544159018,0.0487114964303181,0.176195409927692,0.0483169613552609,1.48055001946155,0.0491090722647404,-0.0492112732441631,0.0490680461666616,0.0895018623363651,0.115342017596572,1.44566761413363
9.82,0.107399252347675,0.112372952894959,0.0806551813069427,0.0440031911819394,0.0801453184182756,0.0441974947265958,0.141521953292393,0.0486244773241612,0.0493361014115855,0.0489831932297731,1.44594971156674,0.0490271725995558,0.431237633386009,0.047043853757336,0.0786246258184148,0.206320998254539,2.91076022670564
9.84,0.10716883441461,0.111782523379242,0.0803560290512965,0.0439277766761452,0.0856321645564923,0.0436895108875283,0.140242537860136,0.0485377278965077,0.1113241379958,0.0485697201098326,1.41234882777143,0.0489454270699554,1.20773308863834,0.0497971120663097,0.0788819960708651,0.130552827336284,0.418195640254127
9.86,0.106939403997555,0.100947537467712,0.0800591428742125,0.0438526113389892,0.0684240752971251,0.0435318024369757,0.138982901418544,0.0484512472522428,0.0751219394486252,0.048491385863026,1.37971354748415,0.0488638368340654,0.114603235204788,0.0498952489917994,0.0742153683519912,0.276807563454607,31.7904146714527
9.88,0.106710954755698,0.105795279858286,0.0797644977051191,0.0437776940014372,0.0844478527522702,0.0441317232985821,0.137742656734863,0.0483650344955593,0.118998048775956,0.0481004609243586,1.34801136325715,0.0487824030117266,-0.517843610557942,0.0490790571521076,0.0775784501596015,0.116466824980445,0.328176475120006
9.9,0.10648348040245,0.103316610549207,0.0794720688297577,0.0437030235010035,0.076090581810159,0.0437841594000348,0.136521425541525,0.0482790887295061,0.498623546438384,0.0483352252878493,1.31721102314269,0.0487011266847199,0.293957440756059,0.0494851408209173,0.0757851118337936,0.103636072415583,0.213415061726131
9.92,0.106256974704864,0.108847005830332,0.0791818318840793,0.0436285986819274,0.0700388229016885,0.0434347850027076,0.135318838297805,0.0481934090567637,0.0810590885710533,0.0479993257899371,1.28728247587723,0.0486200088993762,0.320330142760407,0.0485603563800642,0.0789793630630672,0.102773130291653,0.338600170741927
9.94,0.10603143148306,0.10780691828096,0.0788937628482484,0.0435544183950211,0.0769985170262186,0.0430872577101731,0.134134533958604,0.0481079945793987,0.0937795747453855,0.0482890622019688,1.25819681874004,0.0485390506659302,1.0744755951103,0.0488616784377047,0.0779406251929305,0.129164517575882,0.255933203288742
9.96,0.105806844609668,0.105992365620384,0.0786078380407791,0.0434804814976072,0.0806287739405475,0.0434993600023666,0.132968159750161,0.0480228443988502,0.0687963208207811,0.0477611262122178,1.22992624794153,0.0484582529589963,0.366577187047888,0.046737629095881,0.0745080087653303,0.111055033152507,0.905357388589541
9.98,0.105583208009264,0.101188866053884,0.0783240341127827,0.0434067868535942,0.103670474342891,0.0437268355067252,0.131819370952406,0.0479379576164964,0.107840283003616,0.0476597153490091,1.20244401140585,0.0483776167201256,0.541865360216203,0.0487742598614026,0.0760831390138946,0.114496660389924,0.732476204004189
10,0.105360515657826,0.105883567872007,0.0780423280423281,0.0433333333333332,0.0809947488201643,0.0433510946513767,0.13068783068783,0.0478533333333331,0.158078986990186,0.047278871778328,1.1757243638196,0.0482971428571441,3.1172040889064,0.047722429030932,0.081349862782112,0.125123444541116,0.895956810028239
10.02,0.105138761582186,0.110607747500187,0.0777626971289131,0.0432601198136043,0.0821048967585826,0.0433858006302933,0.129573209716539,0.047768970650125,0.180656925335654,0.0474795121567932,1.1497425238264,0.0482168322446607,2.32532315659433,0.0484915813793669,0.0767735474140379,0.0996205460382613,0.517663822994046
10.04,0.104917939859498,0.10012071511934,0.0774851189880554,0.0431871451775891,0.0672572009548977,0.0435768191292711,0.128475186237385,0.0476848686677385,0.262754649585048,0.0476905608162055,1.12447463325408,0.0481366857260236,0.976055175044219,0.0485290197300321,0.0761236591151435,0.0970834452669831,0.442810033902165
10.06,0.104698044616705,0.105365401811049,0.0772095715459639,0.0431144083148677,0.0635677345144159,0.0424636966428549,0.127393445694907,0.0476010264869818,0.268126460936979,0.0470912496703244,1.09989771826759,0.0480567041129886,-0.302666975377951,0.0487232866039742,0.0737740773776748,0.110015100847755,0.721844972200906
10.08,0.104479070030021,0.100789485321953,0.0769360330343456,0.0430419081212776,0.0902346343407223,0.0427433956249147,0.126327680591961,0.0475174432087874,0.129684257670238,0.0479279574003241,1.07598965234709,0.0479768881867826,-0.168980836752708,0.048715747882467,0.075101247658124,0.146840592766512,0.477244162191838
10.1,0.104261010324409,0.106200372710275,0.0766644819852943,0.0429696434989872,0.0763784471113513,0.0428588016167563,0.125277590307779,0.0474341179343669,0.113831583462818,0.0475200122077195,1.05272912099639,0.0478972386990507,0.354788358471134,0.0467081110601478,0.0746010144463602,0.10179704542267,0.4637258915131
10.12,0.104043859773079,0.101357418991343,0.0763948972262734,0.0428976133564733,0.0779414364772124,0.0428068599241834,0.124242880921313,0.0473510497653425,0.0328488389002792,0.0469427798802485,1.03009558809221,0.047817756372065,0.339933905705717,0.0469512892235525,0.0775231417118131,0.131606988522624,0.456208426466454
